Separation,Force_Clamped
613.1,-128552.7461
613.2,-128510.8195
613.3,-128468.9134
613.4,-128427.0277
613.5,-128385.1626
613.6,-128343.3179
613.7,-128301.4937
613.8,-128259.6899
613.9,-128217.9065
614,-128176.1436
614.1,-128134.401
614.2,-128092.6789
614.3,-128050.9771
614.4,-128009.2957
614.5,-127967.6346
614.6,-127925.9939
614.7,-127884.3735
614.8,-127842.7734
614.9,-127801.1936
615,-127759.6341
615.1,-127718.0949
615.2,-127676.5759
615.3,-127635.0771
615.4,-127593.5986
615.5,-127552.1403
615.6,-127510.7022
615.7,-127469.2843
615.8,-127427.8866
615.9,-127386.509
616,-127345.1516
616.1,-127303.8143
616.2,-127262.4972
616.3,-127221.2001
616.4,-127179.9232
616.5,-127138.6664
616.6,-127097.4296
616.7,-127056.2129
616.8,-127015.0162
616.9,-126973.8396
617,-126932.6829
617.1,-126891.5463
617.2,-126850.4297
617.3,-126809.3331
617.4,-126768.2564
617.5,-126727.1997
617.6,-126686.163
617.7,-126645.1461
617.8,-126604.1492
617.9,-126563.1722
618,-126522.2151
618.1,-126481.2779
618.2,-126440.3605
618.3,-126399.463
618.4,-126358.5853
618.5,-126317.7275
618.6,-126276.8894
618.7,-126236.0712
618.8,-126195.2727
618.9,-126154.4941
619,-126113.7352
619.1,-126072.996
619.2,-126032.2766
619.3,-125991.5769
619.4,-125950.8969
619.5,-125910.2367
619.6,-125869.5961
619.7,-125828.9752
619.8,-125788.3739
619.9,-125747.7923
620,-125707.2303
620.1,-125666.688
620.2,-125626.1653
620.3,-125585.6621
620.4,-125545.1786
620.5,-125504.7146
620.6,-125464.2702
620.7,-125423.8453
620.8,-125383.44
620.9,-125343.0542
621,-125302.6879
621.1,-125262.3411
621.2,-125222.0137
621.3,-125181.7059
621.4,-125141.4175
621.5,-125101.1486
621.6,-125060.8991
621.7,-125020.669
621.8,-124980.4583
621.9,-124940.267
622,-124900.0951
622.1,-124859.9426
622.2,-124819.8095
622.3,-124779.6957
622.4,-124739.6012
622.5,-124699.526
622.6,-124659.4702
622.7,-124619.4336
622.8,-124579.4164
622.9,-124539.4184
623,-124499.4397
623.1,-124459.4802
623.2,-124419.54
623.3,-124379.6189
623.4,-124339.7171
623.5,-124299.8345
623.6,-124259.9711
623.7,-124220.1269
623.8,-124180.3018
623.9,-124140.4958
624,-124100.7091
624.1,-124060.9414
624.2,-124021.1928
624.3,-123981.4634
624.4,-123941.753
624.5,-123902.0617
624.6,-123862.3895
624.7,-123822.7363
624.8,-123783.1022
624.9,-123743.487
625,-123703.891
625.1,-123664.3139
625.2,-123624.7558
625.3,-123585.2166
625.4,-123545.6965
625.5,-123506.1953
625.6,-123466.713
625.7,-123427.2497
625.8,-123387.8053
625.9,-123348.3798
626,-123308.9732
626.1,-123269.5854
626.2,-123230.2166
626.3,-123190.8666
626.4,-123151.5354
626.5,-123112.2231
626.6,-123072.9296
626.7,-123033.6549
626.8,-122994.399
626.9,-122955.1619
627,-122915.9436
627.1,-122876.744
627.2,-122837.5632
627.3,-122798.4011
627.4,-122759.2578
627.5,-122720.1331
627.6,-122681.0272
627.7,-122641.9399
627.8,-122602.8713
627.9,-122563.8214
628,-122524.7902
628.1,-122485.7776
628.2,-122446.7836
628.3,-122407.8082
628.4,-122368.8515
628.5,-122329.9133
628.6,-122290.9937
628.7,-122252.0927
628.8,-122213.2103
628.9,-122174.3464
629,-122135.501
629.1,-122096.6742
629.2,-122057.8659
629.3,-122019.0761
629.4,-121980.3047
629.5,-121941.5519
629.6,-121902.8175
629.7,-121864.1015
629.8,-121825.404
629.9,-121786.725
630,-121748.0643
630.1,-121709.4221
630.2,-121670.7982
630.3,-121632.1928
630.4,-121593.6057
630.5,-121555.0369
630.6,-121516.4866
630.7,-121477.9545
630.8,-121439.4408
630.9,-121400.9454
631,-121362.4683
631.1,-121324.0095
631.2,-121285.5689
631.3,-121247.1467
631.4,-121208.7427
631.5,-121170.3569
631.6,-121131.9894
631.7,-121093.64
631.8,-121055.3089
631.9,-121016.996
632,-120978.7013
632.1,-120940.4248
632.2,-120902.1664
632.3,-120863.9262
632.4,-120825.7041
632.5,-120787.5001
632.6,-120749.3143
632.7,-120711.1465
632.8,-120672.9969
632.9,-120634.8653
633,-120596.7518
633.1,-120558.6564
633.2,-120520.579
633.3,-120482.5197
633.4,-120444.4784
633.5,-120406.4551
633.6,-120368.4498
633.7,-120330.4625
633.8,-120292.4932
633.9,-120254.5418
634,-120216.6084
634.1,-120178.693
634.2,-120140.7954
634.3,-120102.9158
634.4,-120065.0542
634.5,-120027.2104
634.6,-119989.3845
634.7,-119951.5765
634.8,-119913.7864
634.9,-119876.0141
635,-119838.2596
635.1,-119800.523
635.2,-119762.8043
635.3,-119725.1033
635.4,-119687.4201
635.5,-119649.7547
635.6,-119612.1071
635.7,-119574.4773
635.8,-119536.8652
635.9,-119499.2709
636,-119461.6943
636.1,-119424.1354
636.2,-119386.5942
636.3,-119349.0707
636.4,-119311.565
636.5,-119274.0768
636.6,-119236.6064
636.7,-119199.1536
636.8,-119161.7185
636.9,-119124.301
637,-119086.9011
637.1,-119049.5188
637.2,-119012.1541
637.3,-118974.8071
637.4,-118937.4775
637.5,-118900.1656
637.6,-118862.8712
637.7,-118825.5944
637.8,-118788.3351
637.9,-118751.0933
638,-118713.869
638.1,-118676.6622
638.2,-118639.473
638.3,-118602.3012
638.4,-118565.1468
638.5,-118528.0099
638.6,-118490.8905
638.7,-118453.7885
638.8,-118416.7039
638.9,-118379.6368
639,-118342.587
639.1,-118305.5546
639.2,-118268.5397
639.3,-118231.542
639.4,-118194.5618
639.5,-118157.5989
639.6,-118120.6533
639.7,-118083.725
639.8,-118046.8141
639.9,-118009.9205
640,-117973.0442
640.1,-117936.1851
640.2,-117899.3433
640.3,-117862.5188
640.4,-117825.7115
640.5,-117788.9215
640.6,-117752.1487
640.7,-117715.3931
640.8,-117678.6548
640.9,-117641.9336
641,-117605.2296
641.1,-117568.5428
641.2,-117531.8731
641.3,-117495.2206
641.4,-117458.5853
641.5,-117421.9671
641.6,-117385.366
641.7,-117348.782
641.8,-117312.2151
641.9,-117275.6653
642,-117239.1326
642.1,-117202.6169
642.2,-117166.1184
642.3,-117129.6368
642.4,-117093.1723
642.5,-117056.7248
642.6,-117020.2944
642.7,-116983.8809
642.8,-116947.4844
642.9,-116911.105
643,-116874.7424
643.1,-116838.3969
643.2,-116802.0683
643.3,-116765.7567
643.4,-116729.4619
643.5,-116693.1841
643.6,-116656.9232
643.7,-116620.6792
643.8,-116584.4521
643.9,-116548.2419
644,-116512.0486
644.1,-116475.8721
644.2,-116439.7124
644.3,-116403.5696
644.4,-116367.4436
644.5,-116331.3344
644.6,-116295.2421
644.7,-116259.1665
644.8,-116223.1077
644.9,-116187.0657
645,-116151.0404
645.1,-116115.0319
645.2,-116079.0402
645.3,-116043.0652
645.4,-116007.1069
645.5,-115971.1653
645.6,-115935.2404
645.7,-115899.3322
645.8,-115863.4407
645.9,-115827.5658
646,-115791.7076
646.1,-115755.8661
646.2,-115720.0412
646.3,-115684.2329
646.4,-115648.4413
646.5,-115612.6662
646.6,-115576.9078
646.7,-115541.1659
646.8,-115505.4407
646.9,-115469.732
647,-115434.0398
647.1,-115398.3642
647.2,-115362.7051
647.3,-115327.0626
647.4,-115291.4366
647.5,-115255.827
647.6,-115220.234
647.7,-115184.6575
647.8,-115149.0974
647.9,-115113.5538
648,-115078.0267
648.1,-115042.516
648.2,-115007.0217
648.3,-114971.5439
648.4,-114936.0825
648.5,-114900.6374
648.6,-114865.2088
648.7,-114829.7966
648.8,-114794.4007
648.9,-114759.0212
649,-114723.6581
649.1,-114688.3113
649.2,-114652.9808
649.3,-114617.6666
649.4,-114582.3688
649.5,-114547.0873
649.6,-114511.822
649.7,-114476.5731
649.8,-114441.3404
649.9,-114406.124
650,-114370.9238
650.1,-114335.7399
650.2,-114300.5722
650.3,-114265.4208
650.4,-114230.2855
650.5,-114195.1665
650.6,-114160.0636
650.7,-114124.977
650.8,-114089.9065
650.9,-114054.8521
651,-114019.814
651.1,-113984.7919
651.2,-113949.786
651.3,-113914.7963
651.4,-113879.8226
651.5,-113844.8651
651.6,-113809.9236
651.7,-113774.9982
651.8,-113740.0889
651.9,-113705.1957
652,-113670.3185
652.1,-113635.4574
652.2,-113600.6123
652.3,-113565.7832
652.4,-113530.9701
652.5,-113496.1731
652.6,-113461.392
652.7,-113426.627
652.8,-113391.8779
652.9,-113357.1447
653,-113322.4276
653.1,-113287.7263
653.2,-113253.0411
653.3,-113218.3717
653.4,-113183.7183
653.5,-113149.0807
653.6,-113114.4591
653.7,-113079.8533
653.8,-113045.2635
653.9,-113010.6895
654,-112976.1313
654.1,-112941.589
654.2,-112907.0626
654.3,-112872.552
654.4,-112838.0572
654.5,-112803.5782
654.6,-112769.115
654.7,-112734.6676
654.8,-112700.236
654.9,-112665.8202
655,-112631.4201
655.1,-112597.0358
655.2,-112562.6672
655.3,-112528.3143
655.4,-112493.9772
655.5,-112459.6558
655.6,-112425.3501
655.7,-112391.0601
655.8,-112356.7858
655.9,-112322.5271
656,-112288.2841
656.1,-112254.0568
656.2,-112219.8452
656.3,-112185.6491
656.4,-112151.4687
656.5,-112117.3039
656.6,-112083.1547
656.7,-112049.0212
656.8,-112014.9032
656.9,-111980.8008
657,-111946.7139
657.1,-111912.6427
657.2,-111878.587
657.3,-111844.5468
657.4,-111810.5221
657.5,-111776.513
657.6,-111742.5194
657.7,-111708.5413
657.8,-111674.5787
657.9,-111640.6316
658,-111606.7
658.1,-111572.7838
658.2,-111538.8831
658.3,-111504.9978
658.4,-111471.128
658.5,-111437.2736
658.6,-111403.4346
658.7,-111369.6111
658.8,-111335.8029
658.9,-111302.0102
659,-111268.2328
659.1,-111234.4708
659.2,-111200.7241
659.3,-111166.9928
659.4,-111133.2769
659.5,-111099.5763
659.6,-111065.891
659.7,-111032.2211
659.8,-110998.5664
659.9,-110964.9271
660,-110931.303
660.1,-110897.6942
660.2,-110864.1007
660.3,-110830.5225
660.4,-110796.9595
660.5,-110763.4117
660.6,-110729.8792
660.7,-110696.3619
660.8,-110662.8599
660.9,-110629.373
661,-110595.9013
661.1,-110562.4449
661.2,-110529.0036
661.3,-110495.5774
661.4,-110462.1665
661.5,-110428.7707
661.6,-110395.39
661.7,-110362.0245
661.8,-110328.6741
661.9,-110295.3388
662,-110262.0186
662.1,-110228.7135
662.2,-110195.4235
662.3,-110162.1485
662.4,-110128.8887
662.5,-110095.6439
662.6,-110062.4142
662.7,-110029.1995
662.8,-109995.9998
662.9,-109962.8152
663,-109929.6455
663.1,-109896.4909
663.2,-109863.3513
663.3,-109830.2267
663.4,-109797.117
663.5,-109764.0223
663.6,-109730.9426
663.7,-109697.8778
663.8,-109664.828
663.9,-109631.7931
664,-109598.7731
664.1,-109565.7681
664.2,-109532.7779
664.3,-109499.8027
664.4,-109466.8423
664.5,-109433.8969
664.6,-109400.9662
664.7,-109368.0505
664.8,-109335.1496
664.9,-109302.2636
665,-109269.3924
665.1,-109236.536
665.2,-109203.6944
665.3,-109170.8677
665.4,-109138.0557
665.5,-109105.2585
665.6,-109072.4761
665.7,-109039.7085
665.8,-109006.9557
665.9,-108974.2176
666,-108941.4943
666.1,-108908.7856
666.2,-108876.0918
666.3,-108843.4126
666.4,-108810.7482
666.5,-108778.0984
666.6,-108745.4634
666.7,-108712.843
666.8,-108680.2373
666.9,-108647.6463
667,-108615.0699
667.1,-108582.5082
667.2,-108549.9611
667.3,-108517.4287
667.4,-108484.9109
667.5,-108452.4077
667.6,-108419.9191
667.7,-108387.4451
667.8,-108354.9857
667.9,-108322.5408
668,-108290.1106
668.1,-108257.6949
668.2,-108225.2937
668.3,-108192.9071
668.4,-108160.5351
668.5,-108128.1775
668.6,-108095.8345
668.7,-108063.506
668.8,-108031.192
668.9,-107998.8925
669,-107966.6074
669.1,-107934.3369
669.2,-107902.0808
669.3,-107869.8391
669.4,-107837.612
669.5,-107805.3992
669.6,-107773.2009
669.7,-107741.017
669.8,-107708.8475
669.9,-107676.6925
670,-107644.5518
670.1,-107612.4255
670.2,-107580.3136
670.3,-107548.2161
670.4,-107516.1329
670.5,-107484.0641
670.6,-107452.0096
670.7,-107419.9695
670.8,-107387.9437
670.9,-107355.9322
671,-107323.9351
671.1,-107291.9522
671.2,-107259.9836
671.3,-107228.0294
671.4,-107196.0894
671.5,-107164.1636
671.6,-107132.2521
671.7,-107100.3549
671.8,-107068.4719
671.9,-107036.6032
672,-107004.7487
672.1,-106972.9084
672.2,-106941.0823
672.3,-106909.2704
672.4,-106877.4727
672.5,-106845.6892
672.6,-106813.9199
672.7,-106782.1647
672.8,-106750.4237
672.9,-106718.6968
673,-106686.9841
673.1,-106655.2856
673.2,-106623.6011
673.3,-106591.9308
673.4,-106560.2745
673.5,-106528.6324
673.6,-106497.0044
673.7,-106465.3904
673.8,-106433.7906
673.9,-106402.2047
674,-106370.633
674.1,-106339.0753
674.2,-106307.5316
674.3,-106276.002
674.4,-106244.4864
674.5,-106212.9848
674.6,-106181.4973
674.7,-106150.0237
674.8,-106118.5641
674.9,-106087.1185
675,-106055.6869
675.1,-106024.2692
675.2,-105992.8656
675.3,-105961.4758
675.4,-105930.1
675.5,-105898.7381
675.6,-105867.3902
675.7,-105836.0562
675.8,-105804.7361
675.9,-105773.4299
676,-105742.1375
676.1,-105710.8591
676.2,-105679.5945
676.3,-105648.3439
676.4,-105617.107
676.5,-105585.884
676.6,-105554.6749
676.7,-105523.4796
676.8,-105492.2981
676.9,-105461.1305
677,-105429.9767
677.1,-105398.8366
677.2,-105367.7104
677.3,-105336.5979
677.4,-105305.4992
677.5,-105274.4143
677.6,-105243.3432
677.7,-105212.2858
677.8,-105181.2422
677.9,-105150.2122
678,-105119.1961
678.1,-105088.1936
678.2,-105057.2049
678.3,-105026.2298
678.4,-104995.2685
678.5,-104964.3208
678.6,-104933.3869
678.7,-104902.4666
678.8,-104871.5599
678.9,-104840.667
679,-104809.7877
679.1,-104778.922
679.2,-104748.0699
679.3,-104717.2315
679.4,-104686.4067
679.5,-104655.5955
679.6,-104624.7979
679.7,-104594.0139
679.8,-104563.2435
679.9,-104532.4866
680,-104501.7433
680.1,-104471.0136
680.2,-104440.2975
680.3,-104409.5949
680.4,-104378.9058
680.5,-104348.2302
680.6,-104317.5682
680.7,-104286.9197
680.8,-104256.2847
680.9,-104225.6632
681,-104195.0551
681.1,-104164.4606
681.2,-104133.8795
681.3,-104103.3119
681.4,-104072.7578
681.5,-104042.2171
681.6,-104011.6898
681.7,-103981.176
681.8,-103950.6756
681.9,-103920.1886
682,-103889.7151
682.1,-103859.2549
682.2,-103828.8081
682.3,-103798.3748
682.4,-103767.9548
682.5,-103737.5481
682.6,-103707.1549
682.7,-103676.7749
682.8,-103646.4084
682.9,-103616.0552
683,-103585.7153
683.1,-103555.3887
683.2,-103525.0754
683.3,-103494.7755
683.4,-103464.4889
683.5,-103434.2155
683.6,-103403.9554
683.7,-103373.7087
683.8,-103343.4751
683.9,-103313.2549
684,-103283.0479
684.1,-103252.8541
684.2,-103222.6736
684.3,-103192.5063
684.4,-103162.3523
684.5,-103132.2114
684.6,-103102.0838
684.7,-103071.9693
684.8,-103041.8681
684.9,-103011.78
685,-102981.7051
685.1,-102951.6434
685.2,-102921.5949
685.3,-102891.5595
685.4,-102861.5372
685.5,-102831.5281
685.6,-102801.5321
685.7,-102771.5493
685.8,-102741.5795
685.9,-102711.6229
686,-102681.6793
686.1,-102651.7489
686.2,-102621.8315
686.3,-102591.9273
686.4,-102562.0361
686.5,-102532.1579
686.6,-102502.2928
686.7,-102472.4408
686.8,-102442.6017
686.9,-102412.7758
687,-102382.9628
687.1,-102353.1629
687.2,-102323.376
687.3,-102293.602
687.4,-102263.8411
687.5,-102234.0931
687.6,-102204.3582
687.7,-102174.6362
687.8,-102144.9271
687.9,-102115.2311
688,-102085.5479
688.1,-102055.8778
688.2,-102026.2205
688.3,-101996.5762
688.4,-101966.9448
688.5,-101937.3263
688.6,-101907.7207
688.7,-101878.128
688.8,-101848.5482
688.9,-101818.9812
689,-101789.4272
689.1,-101759.886
689.2,-101730.3577
689.3,-101700.8422
689.4,-101671.3395
689.5,-101641.8497
689.6,-101612.3728
689.7,-101582.9086
689.8,-101553.4573
689.9,-101524.0188
690,-101494.593
690.1,-101465.1801
690.2,-101435.7799
690.3,-101406.3926
690.4,-101377.0179
690.5,-101347.6561
690.6,-101318.307
690.7,-101288.9707
690.8,-101259.6471
690.9,-101230.3362
691,-101201.038
691.1,-101171.7526
691.2,-101142.4799
691.3,-101113.2199
691.4,-101083.9726
691.5,-101054.7379
691.6,-101025.516
691.7,-100996.3067
691.8,-100967.1101
691.9,-100937.9261
692,-100908.7548
692.1,-100879.5962
692.2,-100850.4502
692.3,-100821.3168
692.4,-100792.196
692.5,-100763.0879
692.6,-100733.9923
692.7,-100704.9094
692.8,-100675.839
692.9,-100646.7813
693,-100617.7361
693.1,-100588.7035
693.2,-100559.6834
693.3,-100530.6759
693.4,-100501.681
693.5,-100472.6986
693.6,-100443.7287
693.7,-100414.7714
693.8,-100385.8266
693.9,-100356.8943
694,-100327.9745
694.1,-100299.0672
694.2,-100270.1724
694.3,-100241.29
694.4,-100212.4202
694.5,-100183.5628
694.6,-100154.7179
694.7,-100125.8855
694.8,-100097.0655
694.9,-100068.2579
695,-100039.4628
695.1,-100010.6801
695.2,-99981.90981
695.3,-99953.15195
695.4,-99924.40649
695.5,-99895.67343
695.6,-99866.95276
695.7,-99838.24447
695.8,-99809.54857
695.9,-99780.86503
696,-99752.19386
696.1,-99723.53504
696.2,-99694.88857
696.3,-99666.25445
696.4,-99637.63266
696.5,-99609.0232
696.6,-99580.42605
696.7,-99551.84123
696.8,-99523.2687
696.9,-99494.70848
697,-99466.16055
697.1,-99437.62491
697.2,-99409.10154
697.3,-99380.59045
697.4,-99352.09162
697.5,-99323.60504
697.6,-99295.13072
697.7,-99266.66864
697.8,-99238.2188
697.9,-99209.78118
698,-99181.35579
698.1,-99152.94261
698.2,-99124.54164
698.3,-99096.15288
698.4,-99067.7763
698.5,-99039.41192
698.6,-99011.05971
698.7,-98982.71968
698.8,-98954.39181
698.9,-98926.0761
699,-98897.77255
699.1,-98869.48114
699.2,-98841.20187
699.3,-98812.93473
699.4,-98784.67971
699.5,-98756.43681
699.6,-98728.20603
699.7,-98699.98734
699.8,-98671.78076
699.9,-98643.58626
700,-98615.40385
700.1,-98587.23351
700.2,-98559.07524
700.3,-98530.92904
700.4,-98502.79489
700.5,-98474.67279
700.6,-98446.56273
700.7,-98418.4647
700.8,-98390.3787
700.9,-98362.30473
701,-98334.24277
701.1,-98306.19281
701.2,-98278.15486
701.3,-98250.1289
701.4,-98222.11493
701.5,-98194.11293
701.6,-98166.12291
701.7,-98138.14486
701.8,-98110.17876
701.9,-98082.22462
702,-98054.28243
702.1,-98026.35217
702.2,-97998.43384
702.3,-97970.52745
702.4,-97942.63297
702.5,-97914.7504
702.6,-97886.87973
702.7,-97859.02097
702.8,-97831.1741
702.9,-97803.33911
703,-97775.516
703.1,-97747.70476
703.2,-97719.90538
703.3,-97692.11787
703.4,-97664.3422
703.5,-97636.57838
703.6,-97608.8264
703.7,-97581.08624
703.8,-97553.35791
703.9,-97525.6414
704,-97497.9367
704.1,-97470.24381
704.2,-97442.56271
704.3,-97414.8934
704.4,-97387.23587
704.5,-97359.59013
704.6,-97331.95615
704.7,-97304.33393
704.8,-97276.72348
704.9,-97249.12477
705,-97221.53781
705.1,-97193.96259
705.2,-97166.39909
705.3,-97138.84732
705.4,-97111.30727
705.5,-97083.77892
705.6,-97056.26229
705.7,-97028.75734
705.8,-97001.26409
705.9,-96973.78253
706,-96946.31264
706.1,-96918.85442
706.2,-96891.40786
706.3,-96863.97297
706.4,-96836.54972
706.5,-96809.13812
706.6,-96781.73815
706.7,-96754.34982
706.8,-96726.97311
706.9,-96699.60802
707,-96672.25454
707.1,-96644.91267
707.2,-96617.58239
707.3,-96590.26371
707.4,-96562.95661
707.5,-96535.66109
707.6,-96508.37714
707.7,-96481.10476
707.8,-96453.84394
707.9,-96426.59467
708,-96399.35694
708.1,-96372.13076
708.2,-96344.91611
708.3,-96317.71298
708.4,-96290.52137
708.5,-96263.34128
708.6,-96236.1727
708.7,-96209.01561
708.8,-96181.87002
708.9,-96154.73592
709,-96127.61329
709.1,-96100.50214
709.2,-96073.40246
709.3,-96046.31425
709.4,-96019.23748
709.5,-95992.17217
709.6,-95965.11829
709.7,-95938.07586
709.8,-95911.04485
709.9,-95884.02526
710,-95857.01709
710.1,-95830.02034
710.2,-95803.03498
710.3,-95776.06102
710.4,-95749.09846
710.5,-95722.14727
710.6,-95695.20747
710.7,-95668.27903
710.8,-95641.36196
710.9,-95614.45626
711,-95587.5619
711.1,-95560.67889
711.2,-95533.80721
711.3,-95506.94687
711.4,-95480.09786
711.5,-95453.26017
711.6,-95426.43379
711.7,-95399.61872
711.8,-95372.81495
711.9,-95346.02248
712,-95319.24129
712.1,-95292.47139
712.2,-95265.71276
712.3,-95238.96541
712.4,-95212.22931
712.5,-95185.50448
712.6,-95158.79089
712.7,-95132.08855
712.8,-95105.39744
712.9,-95078.71757
713,-95052.04892
713.1,-95025.3915
713.2,-94998.74528
713.3,-94972.11027
713.4,-94945.48647
713.5,-94918.87385
713.6,-94892.27243
713.7,-94865.68218
713.8,-94839.10311
713.9,-94812.53521
714,-94785.97847
714.1,-94759.43289
714.2,-94732.89846
714.3,-94706.37517
714.4,-94679.86302
714.5,-94653.362
714.6,-94626.87211
714.7,-94600.39333
714.8,-94573.92567
714.9,-94547.46912
715,-94521.02366
715.1,-94494.5893
715.2,-94468.16603
715.3,-94441.75384
715.4,-94415.35272
715.5,-94388.96268
715.6,-94362.58369
715.7,-94336.21577
715.8,-94309.85889
715.9,-94283.51306
716,-94257.17827
716.1,-94230.85451
716.2,-94204.54178
716.3,-94178.24006
716.4,-94151.94936
716.5,-94125.66967
716.6,-94099.40098
716.7,-94073.14328
716.8,-94046.89658
716.9,-94020.66085
717,-93994.43611
717.1,-93968.22233
717.2,-93942.01952
717.3,-93915.82767
717.4,-93889.64677
717.5,-93863.47681
717.6,-93837.3178
717.7,-93811.16972
717.8,-93785.03257
717.9,-93758.90634
718,-93732.79103
718.1,-93706.68663
718.2,-93680.59313
718.3,-93654.51053
718.4,-93628.43882
718.5,-93602.37799
718.6,-93576.32805
718.7,-93550.28898
718.8,-93524.26077
718.9,-93498.24343
719,-93472.23694
719.1,-93446.2413
719.2,-93420.25651
719.3,-93394.28255
719.4,-93368.31942
719.5,-93342.36712
719.6,-93316.42564
719.7,-93290.49497
719.8,-93264.57511
719.9,-93238.66605
720,-93212.76778
720.1,-93186.88031
720.2,-93161.00361
720.3,-93135.1377
720.4,-93109.28255
720.5,-93083.43817
720.6,-93057.60455
720.7,-93031.78168
720.8,-93005.96956
720.9,-92980.16819
721,-92954.37754
721.1,-92928.59763
721.2,-92902.82844
721.3,-92877.06996
721.4,-92851.3222
721.5,-92825.58515
721.6,-92799.85879
721.7,-92774.14313
721.8,-92748.43815
721.9,-92722.74386
722,-92697.06024
722.1,-92671.38729
722.2,-92645.72501
722.3,-92620.07339
722.4,-92594.43241
722.5,-92568.80209
722.6,-92543.1824
722.7,-92517.57335
722.8,-92491.97493
722.9,-92466.38713
723,-92440.80995
723.1,-92415.24338
723.2,-92389.68741
